date,ticker,article_count,avg_tone_mean,avg_tone_std
20161016,ISRG,2,-0.5053,1.7593
20161016,QCOM,55,-0.594,2.0334
20161016,TATASTEEL.NS,21,-0.7292,1.754
20161016,CUMMINSIND.NS,9,-0.116,1.6507
20161016,PANW,43,0.999,0.8237
20161016,MARUTI.NS,41,0.4186,1.7463
20161016,SIEMENS.NS,23,1.7936,2.4001
20161016,BEL.NS,2,-0.4832,0.1605
20161016,GODREJCP.NS,9,1.6221,2.1943
20161016,IRCTC.NS,8,0.9947,1.6738
20161016,AVGO,3,1.1293,1.2584
20161016,SBIN.NS,13,-3.1455,2.2587
20161016,AEP,3,-0.5507,2.0758
20161016,IOC.NS,18,-0.494,1.4851
20161016,PEP,17,0.1945,2.6109
20161016,TSLA,45,-1.4181,2.9723
20161016,CHTR,3,1.0992,1.9853
20161016,HINDALCO.NS,2,1.0085,0.964
20161016,AZN,32,-1.481,0.9329
20161016,WEC,12,0.3272,2.6317
20161016,WDC,5,2.2748,2.0111
20161016,BIIB,1,-0.4219,0.0
20161016,ADBE,3,2.4506,1.7366
20161016,REGN,3,1.0991,0.5698
20161016,HINDZINC.NS,5,-2.1781,0.4449
20161016,VRTX,4,1.4668,0.0773
20161016,PCAR,8,-1.293,1.2372
20161016,SHREECEM.NS,1,-0.3788,0.0
20161016,BAJAJ-AUTO.NS,12,0.08,0.9348
20161016,HON,19,0.3587,3.0973
20161016,ORLY,1,-6.3174,0.0
20161016,STX,7,1.2606,0.4286
20161016,CIPLA.NS,25,1.1673,1.2513
20161016,AMGN,12,-1.1217,3.8643
20161016,HINDPETRO.NS,8,0.0856,1.3551
20161016,POWERGRID.NS,3,-1.2737,1.1615
20161016,MAR,15,-0.0529,3.416
20161016,MU,3,-2.3152,2.1908
20161016,CSCO,10,0.9152,2.0837
20161016,ETERNAL.NS,3,-2.5065,0.9225
20161016,DABUR.NS,2,-1.5169,3.3012
20161016,CDNS,8,3.8655,0.2303
20161016,SNPS,8,3.8655,0.2303
20161016,RECLTD.NS,2,4.379,6.1928
20161016,COALINDIA.NS,6,-0.618,1.68
20161016,GRASIM.NS,2,1.2959,0.1219
20161016,MDLZ,9,-0.3994,3.5667
20161016,ADANIGREEN.NS,3,0.4086,2.0804
20161016,TITAN.NS,3,2.5706,3.2777
20161016,MELI,8,-1.4963,0.9691
20161016,ABB.NS,1,-1.1976,0.0
20161016,ADSK,3,0.3831,0.9583
20161016,PYPL,1,0.1059,0.0
20161016,LICI.NS,3,0.535,1.7593
20161016,MNST,1,-2.5974,0.0
20161016,PFC.NS,1,0.4043,0.0
20161016,EA,2,0.4185,5.986
20161016,ICICIBANK.NS,1,1.2465,0.0
20161016,PAYX,2,-0.043,1.2116
20161016,IDXX,2,0.7904,0.0007
20161016,ALKEM.NS,2,-0.2024,2.0147
20161016,ASIANPAINT.NS,1,4.1356,0.0
20161016,AXISBANK.NS,7,-0.2915,2.1474
20161016,LRCX,12,-3.4943,0.1187
20161016,ODFL,1,2.9412,0.0
20161016,APOLLOHOSP.NS,1,0.3226,0.0
20161016,LUPIN.NS,1,-1.0309,0.0
20161016,ARM,4,1.2893,0.5654
20161016,BAJFINANCE.NS,1,0.2232,0.0
20161016,TECHM.NS,1,-0.5479,0.0
20161016,KOTAKBANK.NS,2,-0.7135,0.2342
20161016,ONGC.NS,3,-1.5723,1.2713
20161016,GILD,2,1.0377,0.17
20161016,CTSH,1,-0.6325,0.0
20161016,BPCL.NS,2,0.9671,1.6413
20161016,INDHOTEL.NS,1,3.4765,0.0
20161016,UNITDSPR.NS,1,1.4737,0.0
20161016,KDP,1,-5.1724,0.0
20161016,AMD,1,2.7132,0.0
20161016,PLTR,1,0.5208,0.0
20161016,EXC,1,0.8778,0.0
20161016,TVSMOTOR.NS,1,6.1224,0.0
20161016,MCHP,1,3.9568,0.0
20161016,MRVL,1,-4.5738,0.0
20161016,HEROMOTOCO.NS,1,-0.5284,0.0
20161016,GEHC,1,2.9164,0.0
20161016,AMBUJACEM.NS,1,-1.387,0.0
20161017,TRI,6230,-2.1555,3.1369
20161017,AMAT,7,1.2608,1.4088
20161017,PEP,223,0.756,1.6015
20161017,WEC,171,1.4659,2.2637
20161017,MSFT,890,0.7488,2.3802
20161017,NFLX,993,0.1464,1.9613
20161017,INTC,397,0.9201,2.3331
20161017,TCS.NS,46,0.2319,2.1444
20161017,SBUX,347,-1.8726,4.4608
20161017,WMT,308,-0.3777,2.7409
20161017,CSCO,42,1.4147,2.5505
20161017,AXISBANK.NS,80,-0.3167,1.6784
20161017,GOOGL,81,-0.5013,2.0337
20161017,GOOG,81,-0.5013,2.0337
20161017,HON,102,0.9792,1.481
20161017,QCOM,150,0.3385,2.0541
20161017,BAJAJ-AUTO.NS,33,-0.1973,1.6016
20161017,WBD,252,0.7078,1.6601
20161017,SIEMENS.NS,90,1.7284,2.0714
20161017,TSLA,269,-0.5545,2.3993
20161017,UNITDSPR.NS,5,2.3801,1.161
20161017,REGN,24,-3.2397,2.0533
20161017,AZN,44,-0.2703,2.6429
20161017,HINDUNILVR.NS,193,-0.0654,2.5838
20161017,PYPL,10,0.2243,1.7957
20161017,BKR,171,-2.0496,1.7524
20161017,AEP,14,0.2237,2.4357
20161017,LICI.NS,8,1.7504,1.6119
20161017,TATAPOWER.NS,1,1.1364,0.0
20161017,GEHC,46,3.0325,2.8194
20161017,RELIANCE.NS,69,-1.2194,2.5179
20161017,NVDA,62,1.2049,2.1851
20161017,ILMN,5,-0.3282,2.6176
20161017,EA,25,0.8181,2.7655
20161017,INFY.NS,152,-0.4884,2.1599
20161017,BPCL.NS,40,-0.579,1.9964
20161017,IOC.NS,51,-1.0199,1.99
20161017,HINDPETRO.NS,43,-0.5156,1.915
20161017,WIPRO.NS,31,0.0342,2.2545
20161017,KOTAKBANK.NS,16,0.4188,1.5701
20161017,CHTR,19,-0.1284,2.5728
20161017,AAPL,244,0.4717,2.3935
20161017,TATASTEEL.NS,48,-0.0825,1.3087
20161017,AMGN,43,0.0638,2.1337
20161017,BEL.NS,6,-0.8222,1.8943
20161017,MAR,48,1.5178,2.1112
20161017,ICICIBANK.NS,21,-1.2009,1.35
20161017,AVGO,23,1.5478,1.5779
20161017,ADBE,11,0.0738,1.9151
20161017,SUNPHARMA.NS,6,0.1352,1.3517
20161017,CIPLA.NS,33,0.4997,1.881
20161017,EICHERMOT.NS,11,-0.4851,1.1479
20161017,BRITANNIA.NS,10,1.6466,1.9666
20161017,ARM,25,-2.1045,3.9436
20161017,STX,29,-1.3365,4.246
20161017,PANW,71,1.0221,1.7432
20161017,MDLZ,39,0.3272,1.9628
20161017,KHC,6,2.8016,1.9658
20161017,ADI,15,0.8017,1.957
20161017,AMD,10,0.5428,2.087
20161017,MARUTI.NS,83,0.5121,3.269
20161017,TXN,11,1.2987,1.6169
20161017,KEI.NS,3,1.2949,0.5473
20161017,HINDALCO.NS,5,1.2272,1.4449
20161017,PIDILITIND.NS,5,1.6232,0.6141
20161017,GRASIM.NS,5,0.3855,1.3669
20161017,PAGEIND.NS,4,0.7733,1.1349
20161017,BHARTIARTL.NS,73,0.4821,2.6207
20161017,TITAN.NS,12,0.9752,1.5195
20161017,CTSH,18,1.5684,3.4577
20161017,MELI,11,0.2714,1.9464
20161017,HAL.NS,10,1.437,1.8337
20161017,ORLY,3,-3.9543,4.3025
20161017,ISRG,3,3.1569,2.1362
20161017,LRCX,10,2.3807,2.5313
20161017,POWERGRID.NS,4,-0.3555,0.8465
20161017,ONGC.NS,5,2.5516,3.6638
20161017,IRCTC.NS,11,2.072,3.417
20161017,PFC.NS,4,4.2498,3.454
20161017,BIIB,12,-0.008,2.3742
20161017,HINDZINC.NS,4,-0.9736,1.755
20161017,PCAR,7,2.7856,2.2575
20161017,PAYX,1,1.9822,0.0
20161017,ULTRACEMCO.NS,5,1.4759,2.3583
20161017,KDP,4,0.0928,3.0112
20161017,ABNB,2,1.6452,1.4278
20161017,MU,7,0.6228,2.2708
20161017,WDC,6,1.4917,0.6802
20161017,GILD,17,0.4156,1.6403
20161017,CTAS,7,3.1519,2.2945
20161017,ETERNAL.NS,4,-0.4743,1.7026
20161017,PLTR,3,-2.4661,1.3598
20161017,MNST,2,0.8683,1.5633
20161017,CUMMINSIND.NS,19,1.3061,2.4046
20161017,CEG,1,3.7958,0.0
20161017,INDHOTEL.NS,3,1.8769,0.2528
20161017,DABUR.NS,3,1.9292,1.7472
20161017,RECLTD.NS,27,-1.0672,2.2391
20161017,GODREJCP.NS,2,1.2322,1.9547
20161017,ODFL,6,-1.4314,0.9852
20161017,FAST,6,1.4569,0.9702
20161017,SHREECEM.NS,2,1.0514,0.0035
20161017,TECHM.NS,2,2.8806,1.0379
20161017,TTWO,11,0.656,1.547
20161017,NXPI,1,2.0879,0.0
20161017,ADSK,8,1.9893,1.3227
20161017,VEDL.NS,2,-1.9853,1.6453
20161017,ADANIGREEN.NS,8,0.6094,1.2941
20161017,MRVL,2,-1.6085,3.7057
20161017,IDXX,2,0.6767,0.1619
20161017,EXC,3,-0.4692,2.4082
20161017,KLAC,3,2.6325,0.4407
20161017,LULU,1,0.0,0.0
20161017,HDFCBANK.NS,2,0.3037,1.916
20161017,INTU,5,1.7404,0.4079
20161017,VRTX,2,3.5771,3.6632
20161017,PERSISTENT.NS,1,8.0524,0.0
20161017,COALINDIA.NS,4,-1.491,2.7833
20161017,MCHP,2,2.429,2.0042
20161017,ROST,1,1.0118,0.0
20161017,SHOP,1,1.0118,0.0
20161017,WDAY,1,1.0118,0.0
20161017,TEAM,2,2.7789,0.4552
20161017,OBEROIRLTY.NS,3,-0.6277,2.2127
20161017,SNPS,6,0.0526,1.4387
20161017,DXCM,1,-0.2887,0.0
20161017,ADANIENT.NS,1,1.0174,0.0
20161017,LUPIN.NS,1,-0.8564,0.0
20161017,APOLLOHOSP.NS,1,0.3072,0.0
20161017,ALKEM.NS,1,0.3881,0.0
20161017,AMBUJACEM.NS,1,1.6241,0.0
20161017,SBIN.NS,1,-3.5865,0.0
20161018,TRI,6643,-1.6563,3.0706
20161018,NFLX,1665,0.1606,2.128
20161018,SIEMENS.NS,101,1.2694,2.5714
20161018,INFY.NS,154,-0.0083,2.2283
20161018,RELIANCE.NS,79,-0.7479,2.2928
20161018,TCS.NS,48,-0.2355,2.496
20161018,MSFT,1034,0.7231,2.5738
20161018,BHARTIARTL.NS,70,0.3416,2.4509
20161018,WBD,189,1.2797,2.1726
20161018,AXISBANK.NS,121,-0.3476,1.5832
20161018,SBUX,550,-1.95,3.9344
20161018,ARM,37,-2.9218,3.2907
20161018,STX,41,-2.2563,3.6037
20161018,PFC.NS,10,-0.5495,0.5325
20161018,WMT,345,-0.3927,3.2076
20161018,QCOM,277,1.389,1.8659
20161018,INTC,394,0.8985,2.2217
20161018,MAR,149,1.5549,3.4905
20161018,AEP,19,1.2157,1.8492
20161018,TSLA,151,-0.2867,2.5958
20161018,MARUTI.NS,59,0.2565,3.2672
20161018,AAPL,229,0.6546,2.5292
20161018,PEP,192,0.064,2.3353
20161018,CTAS,4,2.1575,1.1906
20161018,TITAN.NS,9,3.1128,2.9986
20161018,CSCO,48,1.74,2.7106
20161018,GEHC,51,1.546,2.2362
20161018,HINDUNILVR.NS,272,0.092,2.4094
20161018,BEL.NS,20,0.1415,0.5654
20161018,PERSISTENT.NS,14,0.4286,0.1014
20161018,REGN,20,-1.0105,2.8229
20161018,ISRG,23,0.2661,1.5843
20161018,HON,81,0.7021,2.1448
20161018,BRITANNIA.NS,3,-0.4482,1.9037
20161018,IOC.NS,45,-1.8636,3.0703
20161018,TATASTEEL.NS,82,0.6819,1.8977
20161018,VEDL.NS,8,-2.9874,2.7683
20161018,PCAR,9,0.6138,3.0531
20161018,WEC,188,1.3252,2.3446
20161018,NVDA,88,1.636,1.9419
20161018,AMGN,68,-0.4602,1.514
20161018,MCHP,5,0.3923,1.1415
20161018,PYPL,35,0.1337,0.8827
20161018,MELI,9,0.2792,1.3756
20161018,EA,57,0.6045,2.9745
20161018,UNITDSPR.NS,1,0.974,0.0
20161018,AVGO,29,2.7311,1.215
20161018,POWERGRID.NS,28,-0.393,0.9927
20161018,HAL.NS,12,1.03,1.9027
20161018,TXN,34,0.7697,2.4876
20161018,WIPRO.NS,33,0.2269,2.2319
20161018,ABNB,22,0.6987,0.8694
20161018,PANW,29,0.1415,3.1947
20161018,COALINDIA.NS,5,-0.4296,1.981
20161018,AZN,56,0.5561,2.304
20161018,ADSK,14,1.8745,2.4211
20161018,GOOGL,95,-0.2041,1.3166
20161018,GOOG,95,-0.2041,1.3166
20161018,LRCX,14,0.1415,0.9587
20161018,CHTR,24,-0.1895,1.9558
20161018,VRTX,13,0.4592,1.2703
20161018,KOTAKBANK.NS,46,0.2873,0.9394
20161018,ADI,13,0.3929,1.4012
20161018,AMD,7,0.6473,1.6239
20161018,FAST,3,-1.1449,3.5369
20161018,CIPLA.NS,14,-0.3173,1.9083
20161018,ILMN,5,0.9187,1.9902
20161018,SBIN.NS,5,-1.2582,0.0938
20161018,EXC,11,5.2971,2.8424
20161018,MDLZ,15,1.0911,1.402
20161018,KLAC,9,-0.8123,1.8754
20161018,ORLY,3,-2.3106,3.4702
20161018,ICICIBANK.NS,6,0.3177,1.7893
20161018,WDC,7,2.251,1.5103
20161018,CUMMINSIND.NS,18,0.9071,2.0455
20161018,ADBE,13,0.6653,2.1665
20161018,TATAPOWER.NS,5,0.5746,1.1397
20161018,HINDALCO.NS,5,-0.1148,1.6521
20161018,BAJAJ-AUTO.NS,9,-0.2833,1.9517
20161018,TTWO,13,0.7951,2.755
20161018,KDP,3,0.6635,0.6343
20161018,FTV,2,2.6198,0.4021
20161018,BKR,37,-0.7439,1.9356
20161018,ADANIGREEN.NS,2,2.1034,1.1138
20161018,BIIB,13,0.8309,3.0493
20161018,LICI.NS,11,-0.7334,2.4305
20161018,CTSH,13,1.4717,1.7061
20161018,ASIANPAINT.NS,1,4.223,0.0
20161018,SNPS,11,3.0035,2.853
20161018,GILD,16,0.3354,1.8483
20161018,IRCTC.NS,6,-0.0926,1.7766
20161018,SUNPHARMA.NS,7,-0.7148,1.539
20161018,GRASIM.NS,3,-0.5085,1.6248
20161018,EICHERMOT.NS,4,0.1673,0.3283
20161018,MU,17,0.2473,1.5728
20161018,MRVL,8,-0.7487,1.2345
20161018,PLTR,2,-0.661,1.2827
20161018,PAGEIND.NS,2,-0.9857,1.9688
20161018,AMAT,8,-0.1135,1.9034
20161018,CHOLAFIN.NS,2,0.4111,0.003
20161018,TVSMOTOR.NS,2,0.4111,0.003
20161018,INDHOTEL.NS,5,0.2444,0.6149
20161018,VRSK,3,1.0023,0.2737
20161018,PAYX,4,2.7928,2.0181
20161018,LULU,1,-1.3678,0.0
20161018,CDNS,5,1.5162,0.6304
20161018,HDFCBANK.NS,1,1.9685,0.0
20161018,CPRT,1,1.9011,0.0
20161018,BPCL.NS,12,-1.1808,2.5672
20161018,HINDPETRO.NS,12,-0.4225,1.6663
20161018,ADANIENT.NS,1,-3.2178,0.0
20161018,DABUR.NS,5,-0.0509,0.6113
20161018,ETERNAL.NS,5,0.2117,1.9837
20161018,GODREJCP.NS,3,0.3088,3.9615
20161018,TEAM,3,0.9337,0.6998
20161018,ROST,4,0.2949,0.6962
20161018,SHOP,2,-0.3072,0.0429
20161018,WDAY,4,0.6061,1.0788
20161018,TECHM.NS,1,-1.5625,0.0
20161018,ULTRACEMCO.NS,5,0.8777,1.0965
20161018,RECLTD.NS,4,1.3578,2.3543
20161018,ONGC.NS,8,-1.5362,0.6892
20161018,PIDILITIND.NS,3,0.5802,2.6403
20161018,CEG,1,3.8168,0.0
20161018,INTU,8,1.6544,1.9854
20161018,HAVELLS.NS,1,2.9412,0.0
20161018,DXCM,1,0.5658,0.0
20161018,APOLLOHOSP.NS,1,0.0,0.0
20161018,KEI.NS,1,-2.3778,0.0
20161018,KHC,2,0.0774,3.5035
20161018,MUTHOOTFIN.NS,1,2.6087,0.0
20161019,TRI,6324,-2.0588,3.0219
20161019,INTC,688,0.2665,2.2381
20161019,TITAN.NS,19,1.8893,1.9918
20161019,WBD,196,1.2023,2.6862
20161019,WEC,315,1.3458,1.9683
20161019,WMT,334,-0.7962,3.5846
20161019,INFY.NS,102,0.4139,2.7266
20161019,NFLX,1148,-0.0253,2.3571
20161019,SIEMENS.NS,109,1.5239,2.5986
20161019,BEL.NS,32,-1.4019,0.8595
20161019,AXISBANK.NS,107,-1.3873,3.4189
20161019,KOTAKBANK.NS,38,1.7174,2.3979
20161019,MAR,204,-0.2458,3.5418
20161019,SBUX,523,0.0255,2.4376
20161019,MSFT,1099,0.4174,2.6297
20161019,AAPL,328,-0.908,2.9798
20161019,QCOM,152,0.7042,1.9045
20161019,BHARTIARTL.NS,91,0.6121,2.5252
20161019,RELIANCE.NS,66,0.8902,1.9443
20161019,HINDUNILVR.NS,157,0.4284,3.3054
20161019,TXN,33,1.4963,2.2415
20161019,AVGO,17,-0.2029,2.4065
20161019,ADBE,23,-0.7163,1.9901
20161019,PEP,66,1.7047,2.6789
20161019,STX,56,-0.3699,2.1409
20161019,SUNPHARMA.NS,31,1.4034,1.3954
20161019,WDC,19,0.7062,0.8385
20161019,NVDA,68,1.1713,1.5885
20161019,HON,114,1.5571,2.3448
20161019,MARUTI.NS,52,-0.4199,3.143
20161019,COALINDIA.NS,10,-0.697,2.2499
20161019,GOOGL,100,0.2032,1.7525
20161019,GOOG,100,0.2032,1.7525
20161019,WIPRO.NS,70,0.9474,1.9069
20161019,CTSH,14,-0.2619,2.7744
20161019,AZN,30,-0.76,3.1566
20161019,IOC.NS,37,0.3054,2.0941
20161019,HINDPETRO.NS,9,0.1044,2.8102
20161019,LICI.NS,10,0.6748,1.6683
20161019,IRCTC.NS,11,1.4958,1.7559
20161019,TSLA,89,0.9674,1.7191
20161019,VEDL.NS,19,-1.3395,3.0719
20161019,BKR,71,-1.295,1.5439
20161019,ADSK,26,2.3087,2.2184
20161019,INTU,6,-0.1379,1.3069
20161019,CIPLA.NS,26,4.869,7.7077
20161019,TECHM.NS,5,1.9933,0.8422
20161019,AEP,11,2.121,1.8369
20161019,ARM,27,-1.0102,2.5304
20161019,AMGN,21,-0.8761,2.8549
20161019,POWERGRID.NS,7,1.3914,2.2842
20161019,TATAPOWER.NS,3,-0.164,1.3405
20161019,KHC,8,2.2675,1.0377
20161019,ABNB,20,-1.0687,2.2206
20161019,EICHERMOT.NS,5,-0.9588,1.8867
20161019,GEHC,27,0.1897,3.0984
20161019,VRTX,7,1.0525,2.5147
20161019,CUMMINSIND.NS,29,0.9278,2.0597
20161019,CSCO,50,1.9835,1.9218
20161019,LRCX,9,0.0498,1.1748
20161019,HINDZINC.NS,8,0.4624,0.8465
20161019,PLTR,3,-0.7991,1.9429
20161019,REGN,10,-0.1349,2.1363
20161019,PYPL,8,0.7199,1.0546
20161019,EA,20,1.4708,3.1829
20161019,KDP,5,1.603,1.3905
20161019,ORLY,2,-3.1291,4.509
20161019,MU,13,0.7453,2.6519
20161019,ADANIGREEN.NS,16,0.3771,1.6132
20161019,TATASTEEL.NS,23,0.9346,3.4827
20161019,HINDALCO.NS,4,-0.6008,1.5114
20161019,BRITANNIA.NS,6,0.2783,0.6785
20161019,ADP,1,0.946,0.0
20161019,HEROMOTOCO.NS,8,1.9585,0.2987
20161019,WDAY,10,0.811,0.8206
20161019,PANW,6,2.1413,1.0548
20161019,HDFCBANK.NS,11,4.7959,1.7806
20161019,ICICIBANK.NS,13,4.0974,2.3065
20161019,ADI,31,1.039,2.0413
20161019,RECLTD.NS,6,-0.3495,1.3562
20161019,CHTR,11,-0.2373,2.369
20161019,BIIB,13,-1.2489,4.7653
20161019,ROP,1,-0.292,0.0
20161019,AMD,8,1.0959,0.8816
20161019,TCS.NS,26,0.4372,1.7724
20161019,GILD,20,-1.1872,2.2087
20161019,VBL.NS,6,-0.1827,1.3368
20161019,TTWO,3,0.4465,5.5833
20161019,SNPS,13,4.7164,2.0237
20161019,MDLZ,34,0.4455,1.9545
20161019,IDXX,1,1.2658,0.0
20161019,ISRG,15,-0.4564,2.0173
20161019,HAVELLS.NS,2,1.2023,0.1851
20161019,ONGC.NS,6,1.2862,2.1262
20161019,BAJAJ-AUTO.NS,14,1.1646,2.122
20161019,BAJAJFINSV.NS,2,1.6221,0.4692
20161019,HAL.NS,5,0.4358,0.2663
20161019,MELI,4,3.3449,2.3459
20161019,LUPIN.NS,4,-0.1871,4.3039
20161019,MARICO.NS,2,0.9439,1.0353
20161019,EXC,26,1.7987,2.7875
20161019,MRVL,6,2.3087,3.2324
20161019,ILMN,8,0.8193,0.5515
20161019,ETERNAL.NS,3,-1.5838,0.5302
20161019,MNST,2,0.7156,0.0069
20161019,OBEROIRLTY.NS,5,0.8306,0.7651
20161019,PAYX,5,3.3312,0.5918
20161019,DABUR.NS,12,0.4861,1.4451
20161019,ASIANPAINT.NS,2,9.2012,0.3385
20161019,MCHP,5,0.8094,0.714
20161019,CPRT,2,5.3687,0.3402
20161019,PFC.NS,3,1.5143,2.1757
20161019,BPCL.NS,7,0.4291,3.0392
20161019,DXCM,2,0.4024,0.8533
20161019,GRASIM.NS,6,0.4577,1.2328
20161019,GODREJCP.NS,3,2.7252,3.8432
20161019,ROST,2,0.8977,1.1857
20161019,KEI.NS,1,1.2598,0.0
20161019,PIDILITIND.NS,1,1.2598,0.0
20161019,PAGEIND.NS,1,1.2598,0.0
20161019,TVSMOTOR.NS,1,1.5228,0.0
20161019,CTAS,4,4.4647,3.4376
20161019,BAJFINANCE.NS,1,1.9538,0.0
20161019,LULU,1,-0.4695,0.0
20161019,INDHOTEL.NS,1,-1.0772,0.0
20161019,SBIN.NS,1,-3.252,0.0
20161019,CDNS,2,2.96,2.1801
20161019,FAST,1,-0.3855,0.0
20161019,SHOP,1,0.0593,0.0
20161019,ASML,1,1.2016,0.0
20161019,PCAR,1,5.9561,0.0
20161019,AMAT,1,0.7361,0.0
20161019,BERGEPAINT.NS,1,1.4909,0.0
20161020,TRI,6765,-2.1641,3.0653
20161020,HINDUNILVR.NS,186,-1.0597,2.5631
20161020,NFLX,1199,-0.5792,2.9111
20161020,MDLZ,43,0.5417,1.8268
20161020,WEC,1114,1.0385,1.9795
20161020,HON,120,0.7905,2.1557
20161020,SBUX,604,-1.5907,4.6309
20161020,AMGN,48,0.4679,3.3954
20161020,MSFT,1322,0.5839,2.3568
20161020,WBD,210,1.0592,2.382
20161020,STX,38,-0.2698,1.5287
20161020,KLAC,4,1.533,1.4743
20161020,PYPL,45,0.9423,1.0874
20161020,INTC,460,-0.06,2.4498
20161020,TSLA,562,-0.5031,2.1049
20161020,RELIANCE.NS,215,1.1185,2.047
20161020,ADANIGREEN.NS,17,-0.2319,1.4699
20161020,AXISBANK.NS,198,-2.6917,2.3861
20161020,AAPL,260,0.8355,2.4495
20161020,ARM,22,-0.8145,1.2329
20161020,NVDA,192,0.8167,1.596
20161020,QCOM,196,0.4551,2.4195
20161020,WMT,379,-0.9838,3.6567
20161020,PEP,52,1.1044,2.2906
20161020,SIEMENS.NS,89,1.335,2.1171
20161020,REGN,29,-0.3224,2.2662
20161020,WIPRO.NS,157,1.0243,1.3191
20161020,GOOGL,162,-0.4724,1.7159
20161020,GOOG,162,-0.4724,1.7159
20161020,CUMMINSIND.NS,29,0.0341,3.8974
20161020,TITAN.NS,70,1.229,1.9285
20161020,ADSK,46,3.1286,1.879
20161020,INFY.NS,142,0.2634,2.1959
20161020,KOTAKBANK.NS,13,2.0504,3.5589
20161020,ISRG,10,0.1543,1.6916
20161020,MAR,170,-0.8551,3.8676
20161020,BAJAJ-AUTO.NS,13,1.3325,1.9203
20161020,ADI,46,-0.4955,2.1982
20161020,CIPLA.NS,12,-0.2868,1.5253
20161020,VRSK,1,1.1382,0.0
20161020,TATASTEEL.NS,37,-0.1284,1.7871
20161020,SNPS,30,1.6689,1.2307
20161020,AVGO,10,0.4369,0.7601
20161020,CHTR,16,0.8275,1.846
20161020,BHARTIARTL.NS,91,0.0437,2.224
20161020,BPCL.NS,22,-0.6242,2.6909
20161020,EICHERMOT.NS,3,-1.1471,1.2699
20161020,AZN,28,0.2584,2.0782
20161020,TEAM,1,-2.2785,0.0
20161020,HDFCBANK.NS,5,5.2871,0.58
20161020,ICICIBANK.NS,9,2.6034,3.8842
20161020,CSCO,39,1.6812,2.2299
20161020,LICI.NS,18,-0.0409,1.6365
20161020,POWERGRID.NS,16,1.2538,1.1581
20161020,COALINDIA.NS,20,-0.7939,1.4993
20161020,EXC,22,-0.0825,1.8969
20161020,PANW,32,-0.6407,2.5127
20161020,TTWO,35,1.6593,2.3459
20161020,TCS.NS,36,1.3211,1.5812
20161020,IRCTC.NS,9,0.8451,2.2363
20161020,OBEROIRLTY.NS,5,0.5208,1.1422
20161020,BKR,31,-0.0024,2.3184
20161020,EA,73,2.1102,2.2575
20161020,MARUTI.NS,78,-0.5138,4.0039
20161020,GILD,37,-1.5679,2.1185
20161020,AMD,67,-1.5106,2.2107
20161020,IOC.NS,38,-0.2636,1.9642
20161020,MAXHEALTH.NS,1,1.7323,0.0
20161020,HINDZINC.NS,12,-0.2669,1.9897
20161020,DABUR.NS,7,1.1862,2.301
20161020,SUNPHARMA.NS,9,1.513,2.0038
20161020,LULU,9,-0.2147,1.2622
20161020,WDAY,16,2.2019,0.7627
20161020,ORLY,7,0.0532,1.4173
20161020,INTU,9,1.8821,2.197
20161020,MU,15,0.5991,2.1065
20161020,LRCX,36,-0.8921,2.1258
20161020,ADBE,8,0.4407,1.121
20161020,WDC,14,-0.7767,1.9399
20161020,CDNS,4,1.0055,0.9653
20161020,TXN,33,1.472,1.3321
20161020,MRVL,8,1.1529,2.3169
20161020,MCHP,4,0.7333,0.6373
20161020,ROST,5,-0.5966,1.3771
20161020,SHOP,5,0.6765,0.98
20161020,CTSH,9,2.4479,3.7453
20161020,BIIB,13,0.8008,2.6969
20161020,AMAT,8,0.941,0.7077
20161020,BEL.NS,6,0.4917,2.0044
20161020,VRTX,3,2.0469,1.8307
20161020,MNST,2,4.5029,0.0601
20161020,MELI,14,2.4302,1.7697
20161020,ONGC.NS,13,-1.1828,1.0115
20161020,MUTHOOTFIN.NS,3,-3.0838,1.4616
20161020,IDXX,2,0.3322,1.9602
20161020,ILMN,12,0.1202,1.642
20161020,AEP,11,1.1093,2.9781
20161020,HINDPETRO.NS,10,0.5299,3.592
20161020,DXCM,3,2.543,0.0451
20161020,VBL.NS,5,1.2306,1.3712
20161020,KDP,12,1.0988,2.1395
20161020,PCAR,5,3.2425,0.8912
20161020,GEHC,19,0.8998,1.938
20161020,GRASIM.NS,5,0.7856,1.8419
20161020,HAL.NS,4,0.4632,0.4107
20161020,ABNB,7,-0.0168,3.3322
20161020,GODREJCP.NS,4,2.4478,2.9827
20161020,NXPI,1,-0.0843,0.0
20161020,HEROMOTOCO.NS,2,3.6498,2.3331
20161020,FTV,4,1.2587,3.263
20161020,TATAPOWER.NS,6,0.0082,1.4633
20161020,LUPIN.NS,1,1.6393,0.0
20161020,ETERNAL.NS,3,-0.436,2.5936
20161020,PIDILITIND.NS,5,1.2392,1.7298
20161020,RECLTD.NS,4,2.017,2.171
20161020,HINDALCO.NS,4,0.8294,1.7423
20161020,KHC,3,3.2723,1.3387
20161020,INDHOTEL.NS,5,1.1902,0.9688
20161020,PLTR,2,-2.0312,2.8726
20161020,JSWSTEEL.NS,1,-1.2414,0.0
20161020,CHOLAFIN.NS,2,0.5357,0.7576
20161020,TVSMOTOR.NS,2,0.5357,0.7576
20161020,CTAS,1,5.3803,0.0
20161020,BRITANNIA.NS,2,2.6717,1.0883
20161020,CPRT,2,5.2596,0.0725
20161020,PFC.NS,1,-1.5577,0.0
